Transaction_ID,User_ID,Crypto,Transaction_Type,Amount,Price_Per_Unit,Total_Value,Transaction_Fee,Platform,Status,Wallet_Type,Transaction_Date
877505,23764,Ethereum,Withdraw,32.801799,2487.8508971967804,81605.98507181846,2435.590964159688,KuCoin,Pending,Exchange Wallet,2024-02-10 09:51:58.222424
687676,26935,Bitcoin,Withdraw,86.714904,93663.44751964069,8122016.8599746805,82387.93190789779,Binance,Failed,Trezor,2024-12-30 09:51:58.222424
826575,16747,Ethereum,Buy,65.818845,2242.961542677477,147629.13811844974,5093.01437502407,OKX,Pending,Exchange Wallet,2023-12-05 09:51:58.222424
948725,52334,BNB,Stake,79.707666,416.2538492385853,33178.62278632351,725.7514128622165,Binance,Completed,Hot Wallet,2024-02-29 09:51:58.222424
807507,28949,Litecoin,Buy,98.221973,94.16464287098984,9249.037009629006,399.9751493549832,Huobi,Completed,Hot Wallet,2024-03-29 09:51:58.222424
358267,45638,Solana,Buy,77.024176,62.23204453296526,4793.371950946954,180.85880115996395,KuCoin,Failed,Hot Wallet,2023-12-07 09:51:58.222424
960634,17229,Litecoin,Transfer,85.446856,63.86490797967355,5457.0555955924165,220.9123667827436,KuCoin,Failed,Hot Wallet,2023-09-01 09:51:58.222424
492776,73030,Cardano,Stake,21.710606,0.969186964876666,21.041636334773134,0.11518800927479064,Coinbase,Failed,Trezor,2025-01-13 09:51:58.222424
570946,56719,Bitcoin,Buy,33.15446,61562.64532550036,2041076.2619384886,31582.138840654345,Kraken,Failed,Ledger,2024-06-28 09:51:58.222424
142462,32701,Solana,Stake,53.451954,21.997627799970363,1175.816189273137,22.866058672700866,Kraken,Failed,Trezor,2023-07-13 09:51:58.222424
573278,99760,Solana,Sell,50.792057,21.85149833032492,1109.8825487292681,23.39232817249361,FTX,Completed,Exchange Wallet,2023-04-23 09:51:58.222424
663278,27197,Dogecoin,Stake,69.37036,0.3792419097017863,26.308147803100407,0.7926596128695024,OKX,Pending,Ledger,2025-01-04 09:51:58.222424
696405,27471,Dogecoin,Withdraw,53.041996,0.0846034033781641,4.487533383570967,0.15931746223866353,Coinbase,Failed,Trezor,2024-01-12 09:51:58.222424
890992,64150,BNB,Transfer,7.967343,300.2133197962691,2391.902491985566,82.54040928094615,Coinbase,Completed,Trezor,2024-02-01 09:51:58.222424
806464,27469,Cardano,Stake,10.549894,0.5889143734956137,6.212984215455134,0.23379033989943734,KuCoin,Failed,Trezor,2024-04-08 09:51:58.222424
975593,58952,Dogecoin,Sell,60.145725,0.3244443041301698,19.513937894029556,0.512773421013546,KuCoin,Failed,Trezor,2025-01-30 09:51:58.222424
877567,39752,Ethereum,Buy,52.706995,1874.694885027078,98809.53393164778,794.3376729511535,Binance,Failed,Hot Wallet,2023-06-01 09:51:58.222424
593529,54710,Avalanche,Buy,46.268872,14.981793694660062,693.1906947886336,0.5369871736574338,OKX,Failed,Hot Wallet,2023-05-12 09:51:58.222424
571905,29009,Cardano,Stake,68.646936,0.4445898969863973,30.519734204671806,0.29661349131279313,Kraken,Pending,Cold Wallet,2024-04-18 09:51:58.222424
825375,73713,Cardano,Sell,78.774375,0.7798744439436354,61.43412190013242,0.9136953280502772,Huobi,Completed,Ledger,2025-02-12 09:51:58.222424
951745,34707,BNB,Stake,7.928995,608.5326765533662,4825.052549728257,138.4636093112824,FTX,Failed,Trezor,2024-09-28 09:51:58.222424
671844,12827,Polkadot,Sell,76.976814,5.1223498891675625,394.3021746613721,18.68546989725575,OKX,Pending,Cold Wallet,2025-02-03 09:51:58.222424
831709,27631,Ethereum,Sell,59.067322,3414.6414419807993,201693.72556802418,5249.493324718283,KuCoin,Failed,Hot Wallet,2024-12-24 09:51:58.222424
362168,53692,XRP,Stake,54.714416,0.5059049357511278,27.68029311114048,0.568487936472003,FTX,Pending,Cold Wallet,2023-04-10 09:51:58.222424
744128,55039,BNB,Sell,63.937598,606.3196193639224,38766.62008240348,897.9518344431251,Kraken,Failed,Trezor,2024-09-25 09:51:58.222424
513082,78080,BNB,Stake,62.913673,698.74344424996,43960.51656243572,916.3028946830482,Kraken,Pending,Cold Wallet,2025-01-15 09:51:58.222424
764891,88095,Dogecoin,Buy,89.606217,0.1617085737474909,14.490093549978173,0.3241618615517219,FTX,Pending,Exchange Wallet,2024-04-16 09:51:58.222424
449066,87987,Solana,Withdraw,60.33209,216.05467211977268,13035.029923250617,77.53345611973354,Huobi,Completed,Cold Wallet,2024-11-17 09:51:58.222424
730963,42340,XRP,Stake,58.078528,0.7125696384831737,41.38499570059488,1.8713419675495713,OKX,Pending,Hot Wallet,2024-11-13 09:51:58.222424
259765,25028,Solana,Transfer,66.591466,152.65486339652605,10165.511145604409,118.61976645659269,Coinbase,Failed,Hot Wallet,2024-05-07 09:51:58.222424
666921,31671,Avalanche,Buy,58.198665,44.254803419707855,2575.5704788644316,27.41758147864749,KuCoin,Completed,Exchange Wallet,2023-12-27 09:51:58.222424
836784,28388,Cardano,Withdraw,43.802712,0.2429640674793083,10.642485074144707,0.3476754076566714,Coinbase,Pending,Hot Wallet,2023-10-19 09:51:58.222424
799569,43203,Avalanche,Sell,41.936734,32.273287446865524,1353.4362709647387,54.91760422210929,FTX,Completed,Trezor,2024-01-27 09:51:58.222424
790982,39871,Cardano,Sell,96.875132,0.4346193649718819,42.10380835140723,1.554638122591116,OKX,Completed,Trezor,2023-04-18 09:51:58.222424
305580,15905,Cardano,Transfer,11.019291,0.3147467884066602,3.468286452768415,0.05851665229431347,Binance,Completed,Cold Wallet,2024-09-07 09:51:58.222424
264827,51125,Avalanche,Transfer,34.186157,36.695654997233895,1254.4834229532726,1.044081620668847,Kraken,Pending,Trezor,2024-02-03 09:51:58.222424
973410,28756,Ethereum,Sell,90.44696,3133.8802234191417,283449.9392123822,3880.8931049099533,FTX,Pending,Cold Wallet,2024-11-17 09:51:58.222424
905210,58558,Ethereum,Buy,72.600452,3102.0902302291074,225213.15285941729,8197.267994275111,KuCoin,Failed,Cold Wallet,2024-07-12 09:51:58.222424
381545,83277,BNB,Buy,97.812242,673.495305137746,65876.08577199705,1132.6879791540262,OKX,Pending,Exchange Wallet,2024-06-10 09:51:58.222424
229760,45859,Avalanche,Sell,58.888683,11.369694920725353,669.5463599933055,28.38517387829716,FTX,Pending,Ledger,2023-06-15 09:51:58.222424
968491,11498,Bitcoin,Sell,62.556573,67920.2964857025,4248860.985289493,27620.08811719534,Huobi,Pending,Exchange Wallet,2024-07-27 09:51:58.222424
235010,23660,XRP,Stake,88.715198,0.511424460156572,45.371122244833394,1.4227726514643373,FTX,Pending,Hot Wallet,2023-04-18 09:51:58.222424
984716,62415,XRP,Sell,84.251399,0.6193846945256621,52.18402703297468,1.2734656268627118,KuCoin,Completed,Ledger,2024-11-12 09:51:58.222424
910010,48913,XRP,Sell,50.537019,0.4967328310559781,25.103396520999755,0.1913194238078587,Huobi,Failed,Exchange Wallet,2024-06-11 09:51:58.222424
492221,10412,Ethereum,Stake,72.189328,1583.824247006604,114335.20806151276,1895.8510843736178,Kraken,Completed,Hot Wallet,2023-09-22 09:51:58.222424
172914,96160,Ethereum,Withdraw,4.290302,1754.6732284106365,7528.07806119661,284.48630833824285,OKX,Completed,Ledger,2023-06-11 09:51:58.222424
206642,85746,Solana,Withdraw,73.537341,140.18115063206616,10308.549075802615,179.0978043299354,OKX,Failed,Hot Wallet,2024-04-14 09:51:58.222424
922047,14150,Litecoin,Sell,55.087407,68.77421435668461,3788.593137371928,103.11143015560623,Coinbase,Failed,Exchange Wallet,2024-02-24 09:51:58.222424
407021,72734,Litecoin,Sell,41.181049,85.47663016182673,3520.0172950490646,129.26375114450087,KuCoin,Completed,Hot Wallet,2024-06-06 09:51:58.222424
897377,31389,BNB,Withdraw,69.055932,600.9239789843393,41497.365429911966,132.34248797970727,FTX,Completed,Hot Wallet,2024-06-02 09:51:58.222424
701018,94295,BNB,Transfer,16.818632,464.9172230655701,7819.271685201736,219.72987006061715,Kraken,Failed,Exchange Wallet,2024-08-06 09:51:58.222424
597150,75789,Polkadot,Sell,30.952181,4.262694645878126,131.93969622695064,1.0722651382393882,OKX,Completed,Hot Wallet,2023-10-02 09:51:58.222424
986501,19920,Bitcoin,Transfer,22.276826,29990.055151220247,668083.2403341371,14300.025010050986,Coinbase,Completed,Ledger,2023-07-07 09:51:58.222424
556142,91754,Litecoin,Withdraw,72.735082,69.91133528490234,5085.006704676865,221.36811044119725,Kraken,Pending,Trezor,2023-11-30 09:51:58.222424
226319,83861,Litecoin,Sell,49.623095,81.06874342707924,4022.8819566125785,166.64897841564982,FTX,Pending,Exchange Wallet,2024-04-20 09:51:58.222424
633747,94367,Dogecoin,Sell,68.402431,0.0757816967103443,5.183652280292254,0.25713140830809417,Kraken,Pending,Cold Wallet,2023-11-23 09:51:58.222424
572542,67097,Polkadot,Sell,71.458392,7.14166758912784,510.33208211759217,24.68929948138521,Kraken,Pending,Trezor,2024-06-07 09:51:58.222424
464470,55344,Dogecoin,Withdraw,68.920183,0.314983711757173,21.70873505632361,0.6567158360076741,Coinbase,Failed,Exchange Wallet,2024-12-30 09:51:58.222424
673802,40519,Bitcoin,Withdraw,93.224071,99973.85150659826,9319969.430994574,9171.332412070897,Kraken,Failed,Trezor,2024-12-07 09:51:58.222424
725166,41628,Polkadot,Stake,96.599665,5.023786143775523,485.2960585203574,18.669311454615205,Huobi,Pending,Ledger,2023-06-27 09:51:58.222424
121117,51605,BNB,Transfer,19.363151,575.5827350716986,11145.095412186294,495.8511893083248,FTX,Pending,Ledger,2024-11-01 09:51:58.222424
514655,52243,Avalanche,Transfer,79.406515,11.531427617904114,915.6704801125173,10.876151455251954,OKX,Completed,Exchange Wallet,2023-06-13 09:51:58.222424
195626,61834,XRP,Withdraw,70.813366,0.4992748458671118,35.355332394981374,1.0147810691860584,Coinbase,Failed,Cold Wallet,2023-09-17 09:51:58.222424
909742,91490,Polkadot,Buy,95.898497,6.439691555375001,617.5567413040549,26.92604262980676,Kraken,Completed,Trezor,2023-04-05 09:51:58.222424
574542,59866,Dogecoin,Transfer,47.283975,0.0621164656501289,2.9371134088890534,0.12445914288177047,KuCoin,Pending,Exchange Wallet,2023-09-17 09:51:58.222424
507157,30061,Avalanche,Buy,2.200561,16.880255150656595,37.14603115458403,1.4612554291855482,Binance,Pending,Cold Wallet,2023-04-24 09:51:58.222424
905453,69001,Dogecoin,Buy,78.46221,0.0749640646375149,5.881846182042268,0.08007910848449765,Kraken,Failed,Hot Wallet,2023-03-06 09:51:58.222424
596617,36533,Cardano,Buy,14.998766,0.3239727285537002,4.859191145958468,0.17941323697359884,KuCoin,Completed,Hot Wallet,2024-10-26 09:51:58.222424
110838,13541,Avalanche,Stake,47.370854,39.27068329340104,1860.28580477194,9.856401736486239,FTX,Failed,Trezor,2024-02-27 09:51:58.222424
893491,38440,Dogecoin,Transfer,80.803502,0.1095550747549836,8.852433702074467,0.13577407321750076,KuCoin,Completed,Exchange Wallet,2024-10-06 09:51:58.222424
863582,30918,Dogecoin,Withdraw,35.73751,0.2548978318058891,9.10941381314128,0.2737745250515763,Coinbase,Completed,Exchange Wallet,2025-02-21 09:51:58.222424
112136,75858,Avalanche,Stake,93.894567,16.880255150656595,1584.9642482204206,25.82643388600228,Kraken,Pending,Ledger,2023-04-24 09:51:58.222424
567641,85402,Ethereum,Transfer,32.889118,1875.8658719294945,61695.57401406204,2116.615665550532,KuCoin,Failed,Exchange Wallet,2023-07-12 09:51:58.222424
288274,98450,Bitcoin,Transfer,65.483281,42583.26354663417,2788491.812721302,105241.74923098818,KuCoin,Completed,Cold Wallet,2024-02-01 09:51:58.222424
660983,28697,Polkadot,Transfer,45.559634,7.123840506315135,324.55956614209225,6.397015341645226,FTX,Failed,Exchange Wallet,2024-05-05 09:51:58.222424
518936,39732,Avalanche,Transfer,66.425136,32.61040915907487,2166.150863407194,44.18284695510473,KuCoin,Failed,Cold Wallet,2024-07-22 09:51:58.222424
352268,58598,XRP,Transfer,43.07285,0.5189280097690969,22.351708325582848,0.2637749910583824,FTX,Pending,Exchange Wallet,2024-05-31 09:51:58.222424
924636,91482,Litecoin,Buy,35.267335,83.83220408445295,2956.538425234771,144.05972950417438,Binance,Failed,Cold Wallet,2024-05-19 09:51:58.222424
994502,28710,Solana,Sell,77.995786,107.42381253614128,8378.604693872992,185.52033861985444,Binance,Completed,Trezor,2024-02-12 09:51:58.222424
490062,96887,Litecoin,Sell,76.537741,92.68151186487864,7093.633550602508,270.0825154705641,OKX,Pending,Ledger,2023-04-02 09:51:58.222424
598665,79588,Solana,Buy,58.215341,229.06669921453175,13335.1960065184,218.79155322812935,FTX,Pending,Hot Wallet,2024-12-05 09:51:58.222424
404165,38760,Polkadot,Transfer,54.843121,5.3486618599619185,293.33730957397654,7.160091029783744,Huobi,Completed,Exchange Wallet,2023-07-05 09:51:58.222424
306155,18143,Solana,Sell,90.674416,82.09852590231738,7444.235890653501,252.75330578579187,Coinbase,Failed,Ledger,2023-12-21 09:51:58.222424
581253,76786,Polkadot,Withdraw,92.045456,6.053543695643394,557.2011898814214,1.721846846157712,Kraken,Pending,Cold Wallet,2023-03-27 09:51:58.222424
766089,84120,Dogecoin,Sell,39.764773,0.1632841279141113,6.492956281007599,0.29517514868640904,Huobi,Failed,Trezor,2024-03-16 09:51:58.222424
167083,79355,Ethereum,Buy,87.306955,2603.1202923346113,227270.50622244476,7962.720943090254,FTX,Failed,Cold Wallet,2024-10-18 09:51:58.222424
570656,88246,Ethereum,Withdraw,23.178379,1652.196396535431,38295.2342613325,1667.9324250890932,OKX,Pending,Cold Wallet,2023-09-29 09:51:58.222424
916689,80108,Polkadot,Buy,2.634791,7.336736856202889,19.330768238091665,0.08402581297631068,Huobi,Completed,Ledger,2024-02-13 09:51:58.222424
367274,49120,Solana,Sell,64.269188,23.40994675528492,1504.5382690853965,4.022644177149734,Huobi,Failed,Hot Wallet,2023-10-03 09:51:58.222424
409873,30351,BNB,Sell,86.725111,643.374116169739,55796.691639347504,1642.3891471803252,Kraken,Failed,Cold Wallet,2025-02-12 09:51:58.222424
282292,64744,Litecoin,Sell,14.224964,91.85135193350833,1306.5821746054862,55.17240724518317,Huobi,Failed,Hot Wallet,2023-07-23 09:51:58.222424
274033,58641,Cardano,Withdraw,64.284168,0.2464931401119742,15.845606429805688,0.7274211395785033,FTX,Completed,Ledger,2023-10-18 09:51:58.222424
830955,76920,Avalanche,Stake,41.00586,39.973991685423194,1639.1679066936274,70.86591029321526,Coinbase,Failed,Hot Wallet,2024-05-23 09:51:58.222424
856519,88477,Bitcoin,Withdraw,14.8489,29520.322268970496,438344.313339716,5292.439516733782,Coinbase,Completed,Hot Wallet,2023-05-06 09:51:58.222424
397966,88694,Bitcoin,Withdraw,60.575721,63172.48129551341,3826718.601834739,49199.09494543058,KuCoin,Pending,Ledger,2024-05-07 09:51:58.222424
439649,91962,Bitcoin,Withdraw,21.930789,97311.70719084324,2134122.517632166,69166.29745350516,KuCoin,Completed,Trezor,2024-12-02 09:51:58.222424
614959,29366,XRP,Sell,28.692057,0.5686121537491582,16.31465232626361,0.5779907153645386,FTX,Pending,Cold Wallet,2024-08-13 09:51:58.222424
702273,13685,Dogecoin,Withdraw,5.261041,0.0684711185956521,0.36022936224758806,0.01228698542585167,FTX,Completed,Hot Wallet,2023-07-15 09:51:58.222424
210950,49430,Polkadot,Stake,87.821063,7.048863396312565,619.0386764059597,18.538425824122488,Coinbase,Pending,Exchange Wallet,2024-05-10 09:51:58.222424
279013,73304,Polkadot,Withdraw,78.225836,5.212807664512845,407.7762374637249,6.833416971811094,Huobi,Pending,Ledger,2023-07-12 09:51:58.222424
878029,63634,Polkadot,Buy,9.427396,3.9000185582395113,36.76701935587293,1.0102036037770878,KuCoin,Failed,Cold Wallet,2024-11-03 09:51:58.222424
255711,43558,Bitcoin,Withdraw,57.922069,83900.11496524839,4859668.248125049,75987.74969849925,Coinbase,Completed,Trezor,2025-02-27 09:51:58.222424
145757,21029,Bitcoin,Stake,61.79345,43009.5954563739,2657711.2863536677,12919.052607561991,Coinbase,Failed,Hot Wallet,2023-12-15 09:51:58.222424
815656,34796,Bitcoin,Transfer,24.390334,37489.298470802016,914376.5111285504,16689.78456227932,Coinbase,Failed,Cold Wallet,2023-11-21 09:51:58.222424
717300,51808,BNB,Sell,66.520286,227.9508411119479,15163.355144707333,328.491757619191,Huobi,Pending,Ledger,2023-11-22 09:51:58.222424
392419,69277,Avalanche,Withdraw,57.282077,40.315326398753335,2309.345631053521,93.09541025357747,Binance,Completed,Trezor,2024-02-17 09:51:58.222424
215326,63709,Solana,Sell,27.14414,21.205401851519337,575.6023966139,18.93941898102761,Binance,Failed,Hot Wallet,2023-04-01 09:51:58.222424
825599,94885,Ethereum,Transfer,85.526755,1751.7245965042496,149819.3203926928,3920.665930577227,Coinbase,Completed,Exchange Wallet,2023-06-12 09:51:58.222424
527185,55189,XRP,Transfer,71.42988,3.0691756838533526,219.23085079656292,1.3448110578206287,KuCoin,Failed,Ledger,2025-01-30 09:51:58.222424
501154,91849,Avalanche,Buy,23.662869,12.683884296888582,300.13709252843165,11.919005727385771,Coinbase,Failed,Trezor,2023-06-30 09:51:58.222424
576721,25271,Cardano,Stake,15.558641,0.3507284212527294,5.456857594767987,0.2532070536730813,Coinbase,Failed,Trezor,2024-10-19 09:51:58.222424
274117,67746,Ethereum,Buy,6.875172,2527.0269814017706,17373.745145777975,184.59023308663416,Coinbase,Pending,Cold Wallet,2024-08-29 09:51:58.222424
172757,90456,BNB,Withdraw,26.371835,578.1898622510048,15247.927645956228,131.60779978399498,KuCoin,Failed,Ledger,2024-05-01 09:51:58.222424
159125,55566,Dogecoin,Transfer,9.753605,0.0919951790759576,0.8972846386111555,0.002523062126345376,Kraken,Failed,Exchange Wallet,2023-12-19 09:51:58.222424
297805,43280,Cardano,Sell,17.294346,0.95061505400963,16.440265656851228,0.014608615631110001,Binance,Failed,Ledger,2024-12-21 09:51:58.222424
964135,21445,Dogecoin,Buy,57.697452,0.159314426610992,9.192036482295233,0.20813467211067488,OKX,Failed,Hot Wallet,2024-11-03 09:51:58.222424
520482,77132,Bitcoin,Buy,67.044419,67819.05570684028,4546889.186993741,157486.214640046,Binance,Completed,Hot Wallet,2024-03-21 09:51:58.222424
904361,30515,Ethereum,Withdraw,73.84783,3035.758955126304,224184.21123914493,4751.5994753915975,Huobi,Failed,Trezor,2024-05-16 09:51:58.222424
870299,15703,BNB,Sell,10.212203,628.4982208915301,6418.351416883146,130.4639556502704,FTX,Failed,Cold Wallet,2024-11-11 09:51:58.222424
816099,48628,Bitcoin,Withdraw,83.672776,26192.333433090567,2191585.248264298,10721.98746282603,Kraken,Failed,Exchange Wallet,2023-09-08 09:51:58.222424
468378,86629,Bitcoin,Sell,61.855943,49732.14536955351,3076228.749246816,132803.1066447041,OKX,Pending,Trezor,2024-02-14 09:51:58.222424
613509,14038,Bitcoin,Buy,32.992343,101235.3717025316,3339992.106942416,166010.7873210043,Huobi,Failed,Cold Wallet,2024-12-09 09:51:58.222424
873605,83477,BNB,Buy,31.46687,305.7822741600565,9622.011069298856,33.85777747323142,Huobi,Pending,Exchange Wallet,2024-01-28 09:51:58.222424
767651,65457,Cardano,Buy,64.990544,0.3585566121306954,23.30278927717089,0.6209493902816792,Binance,Completed,Trezor,2023-05-26 09:51:58.222424
548584,35708,Bitcoin,Buy,91.232724,71430.29700215145,6516780.571635311,324316.85025188845,Binance,Pending,Hot Wallet,2024-05-21 09:51:58.222424
765363,90857,Polkadot,Sell,90.713206,4.153538566721878,376.78079963198644,7.87251161455661,KuCoin,Failed,Ledger,2024-09-18 09:51:58.222424
298812,30828,Polkadot,Stake,53.169925,4.584974629536713,243.78275717936984,10.003647619957151,OKX,Failed,Cold Wallet,2025-02-08 09:51:58.222424
393325,73880,XRP,Transfer,62.268968,0.6074321975785351,37.82417607318748,0.8747219195451451,Huobi,Completed,Exchange Wallet,2024-07-23 09:51:58.222424
143464,65077,Cardano,Sell,22.069849,0.3945790037915447,8.708299032249819,0.37518156538249525,Coinbase,Pending,Cold Wallet,2023-11-26 09:51:58.222424
807341,45647,Litecoin,Stake,36.258295,60.20006125482595,2182.751579995549,73.001194011223,Huobi,Failed,Exchange Wallet,2023-10-19 09:51:58.222424
436084,59336,Ethereum,Transfer,30.862637,1652.196396535431,50991.13763898106,1966.7167558474487,KuCoin,Failed,Trezor,2023-09-29 09:51:58.222424
926899,63384,Cardano,Transfer,64.154437,0.5142145110223477,32.989142451869014,0.5502646761599926,OKX,Failed,Ledger,2024-01-21 09:51:58.222424
763338,87043,Litecoin,Sell,72.116662,117.82699214986472,8497.289367348449,279.0740591747618,FTX,Pending,Trezor,2025-01-21 09:51:58.222424
923210,62305,Dogecoin,Buy,56.591053,0.0599693954406065,3.3937312357573206,0.06848234037531262,Huobi,Pending,Hot Wallet,2023-10-21 09:51:58.222424
257890,22652,XRP,Transfer,68.834729,0.5611367072808928,38.625693177632584,0.40048069415370746,Kraken,Failed,Hot Wallet,2024-08-16 09:51:58.222424
931411,76465,Solana,Transfer,70.349574,202.492545725036,14245.264329931804,158.4864078583716,FTX,Completed,Ledger,2025-01-08 09:51:58.222424
688487,81109,Dogecoin,Withdraw,98.139962,0.0732347770361811,7.187258235409286,0.28254347610078306,FTX,Pending,Hot Wallet,2023-03-28 09:51:58.222424
952611,88941,Avalanche,Buy,32.276695,30.67543318205886,990.1016008101932,42.00014667679899,KuCoin,Completed,Trezor,2023-12-09 09:51:58.222424
662152,60956,XRP,Withdraw,86.77476,0.54594603037128,47.37433575842053,0.29152123343890646,Huobi,Pending,Exchange Wallet,2023-10-28 09:51:58.222424
585142,55459,BNB,Transfer,70.075171,585.5721433827005,41034.06808037925,55.754266813951055,FTX,Failed,Hot Wallet,2024-04-05 09:51:58.222424
781522,67973,Ethereum,Sell,69.90856,2683.0801154902983,187570.26723856042,595.7785501533722,KuCoin,Completed,Trezor,2024-08-27 09:51:58.222424
966390,91888,Ethereum,Buy,36.541232,2675.7090007037627,97773.70335920436,1945.4486163479671,Kraken,Failed,Trezor,2025-02-14 09:51:58.222424
291282,52681,XRP,Transfer,64.214862,3.165211637985352,203.2536285340233,9.81172452206864,Coinbase,Pending,Ledger,2025-01-23 09:51:58.222424
389114,11536,Litecoin,Buy,12.362972,85.42582999561107,1056.1171443124997,25.173358332082476,Kraken,Pending,Hot Wallet,2024-05-24 09:51:58.222424
966787,22654,Dogecoin,Sell,79.980118,0.3359237814264993,26.867223677497623,0.9543144130875316,Kraken,Failed,Trezor,2025-01-27 09:51:58.222424
540351,95504,XRP,Buy,87.580761,0.4743096434475131,41.54039952277186,1.0232747784829481,FTX,Pending,Hot Wallet,2024-06-25 09:51:58.222424
141368,47711,Cardano,Transfer,93.513503,0.367052433900935,34.324358878752385,0.5681823432959812,KuCoin,Failed,Ledger,2023-05-28 09:51:58.222424
416099,67524,Polkadot,Buy,89.281032,6.732115902799675,601.0502553455667,5.294353279427774,Huobi,Completed,Cold Wallet,2023-04-15 09:51:58.222424
682499,46741,XRP,Withdraw,62.868519,0.6016177948889795,37.82281976871591,0.6636200702417113,Coinbase,Pending,Exchange Wallet,2024-03-02 09:51:58.222424
912103,58188,XRP,Stake,63.177754,2.273996883525255,143.66601570412521,1.0961426500464753,Binance,Failed,Trezor,2024-12-21 09:51:58.222424
374486,48171,Polkadot,Stake,85.290291,8.055583854407976,687.0630911173579,24.39806064789293,Kraken,Pending,Ledger,2024-11-27 09:51:58.222424
455482,79530,Cardano,Sell,51.156285,0.9060582113414768,46.35057208597482,0.25325195709510284,Kraken,Pending,Hot Wallet,2025-01-10 09:51:58.222424
100027,75841,Avalanche,Stake,1.191204,17.31347437870938,20.623879933816127,0.013765904409820144,Binance,Pending,Ledger,2023-03-30 09:51:58.222424
605058,45281,Avalanche,Buy,85.974872,33.539557910625234,2883.559198302592,40.07128517447761,Huobi,Failed,Cold Wallet,2024-01-19 09:51:58.222424
426112,54922,Bitcoin,Buy,68.547737,26572.0381115526,1821453.0800246843,70020.47374289915,OKX,Pending,Ledger,2023-09-23 09:51:58.222424
700567,49224,Cardano,Stake,24.792238,0.626207258573385,15.525079391878903,0.699191957861677,KuCoin,Completed,Cold Wallet,2024-03-24 09:51:58.222424
223884,86471,Litecoin,Buy,88.59349,73.50909520868773,6512.427291279924,116.75210958485842,OKX,Failed,Ledger,2023-11-08 09:51:58.222424
328570,92181,Solana,Sell,10.88289,20.979934755407683,228.32232215027872,0.9671378086883571,Coinbase,Completed,Cold Wallet,2023-03-15 09:51:58.222424
848827,32262,Litecoin,Transfer,10.406035,73.09734155433804,760.653494621396,28.99855835617202,KuCoin,Failed,Ledger,2024-06-28 09:51:58.222424
524389,74310,Dogecoin,Transfer,63.665832,0.3119221157696852,19.85878101967733,0.13389771655473734,OKX,Failed,Cold Wallet,2024-12-27 09:51:58.222424
884263,14716,Polkadot,Withdraw,39.198833,5.693125127434832,223.1638611184217,9.041631690250025,KuCoin,Completed,Cold Wallet,2023-11-13 09:51:58.222424
129772,54376,BNB,Buy,79.119021,286.68710815664497,22682.403330674864,725.5272617233246,FTX,Failed,Cold Wallet,2023-03-09 09:51:58.222424
855902,88057,Litecoin,Stake,64.126528,63.59357395359987,4078.0351007555923,199.15130006370458,OKX,Failed,Exchange Wallet,2024-09-02 09:51:58.222424
541160,42871,Polkadot,Stake,55.664871,4.072759587023118,226.7096370256551,5.9630993490817366,FTX,Failed,Ledger,2024-09-02 09:51:58.222424
737841,38933,Bitcoin,Stake,88.83521,99781.82999198174,8864139.821521996,307723.3329439288,FTX,Pending,Ledger,2024-12-08 09:51:58.222424
903342,76149,Polkadot,Sell,17.609063,6.439691555375001,113.39693429916638,5.489786817565692,Binance,Failed,Ledger,2023-04-05 09:51:58.222424
835631,11199,Ethereum,Sell,89.787934,3237.2996671291435,290670.44885041355,79.6132513591839,Coinbase,Failed,Ledger,2025-01-23 09:51:58.222424
573644,20862,Bitcoin,Stake,62.557486,26333.092529664373,1647332.0672611834,35969.54728409361,Binance,Failed,Trezor,2023-06-19 09:51:58.222424
784919,82358,Solana,Withdraw,53.848222,39.51759751315692,2127.952363795122,84.3576628279881,FTX,Completed,Hot Wallet,2023-11-04 09:51:58.222424
260740,87282,Cardano,Stake,44.707586,0.251368081858014,11.2380601373222,0.4552728701373378,KuCoin,Pending,Hot Wallet,2023-09-21 09:51:58.222424
909946,13371,Bitcoin,Stake,46.20845,25853.65684277757,1194657.4095366453,32049.442684903246,Huobi,Completed,Hot Wallet,2023-09-03 09:51:58.222424
471217,48581,BNB,Buy,50.357285,580.5834563804233,29236.60657923404,1012.1026363989326,FTX,Pending,Trezor,2024-10-09 09:51:58.222424
155307,10334,Solana,Buy,86.351789,219.871836259502,18986.326411723065,584.2019584182398,Kraken,Pending,Cold Wallet,2024-12-15 09:51:58.222424
627572,97701,Litecoin,Buy,92.44671,65.52551861859028,6057.618617332416,85.53378738251313,Binance,Completed,Exchange Wallet,2023-10-07 09:51:58.222424
286818,33612,Litecoin,Buy,51.638698,83.03201002340764,4287.66488993172,128.58009603748584,Coinbase,Pending,Trezor,2023-08-11 09:51:58.222424
157763,25949,XRP,Buy,67.413332,0.468363840083377,31.5739670483356,0.5343058981241854,KuCoin,Failed,Exchange Wallet,2023-07-08 09:51:58.222424
800118,98133,Avalanche,Withdraw,35.54486,11.449158906519685,406.9587504499953,3.5072188798140393,Binance,Failed,Trezor,2023-10-31 09:51:58.222424
419305,38349,Litecoin,Stake,3.429224,92.5314395033191,317.31103309932996,13.459830153835025,Binance,Completed,Trezor,2023-04-05 09:51:58.222424
101299,31773,XRP,Withdraw,95.661192,0.4623516875950931,44.22911355855822,0.2309854228607816,FTX,Failed,Ledger,2023-05-23 09:51:58.222424
